dataset,sigma,target,cleaned_overlap,exact,knn_exact
CIFAR-100 (gray),0.0,175,1.0,1,1
CIFAR-100 (gray),0.0,100,1.0,1,1
CIFAR-100 (gray),0.0,91,1.0,1,1
CIFAR-100 (gray),0.0,98,1.0,1,1
CIFAR-100 (gray),0.0,173,1.0,1,1
CIFAR-100 (gray),0.0,195,1.0,1,1
CIFAR-100 (gray),0.0,49,1.0,1,1
CIFAR-100 (gray),0.0,110,1.0,1,1
CIFAR-100 (gray),0.0,75,1.0,1,1
CIFAR-100 (gray),0.0,76,1.0,1,1
CIFAR-100 (gray),0.0,135,1.0,1,1
CIFAR-100 (gray),0.0,172,1.0,1,1
CIFAR-100 (gray),0.0,73,1.0,1,1
CIFAR-100 (gray),0.0,189,1.0,1,1
CIFAR-100 (gray),0.0,55,1.0,1,1
CIFAR-100 (gray),0.0,171,1.0,1,1
CIFAR-100 (gray),0.0,191,1.0,1,1
CIFAR-100 (gray),0.0,47,1.0,1,1
CIFAR-100 (gray),0.0,67,1.0,1,1
CIFAR-100 (gray),0.0,148,1.0,1,1
CIFAR-100 (gray),0.0,100,1.0,1,1
CIFAR-100 (gray),0.0,121,1.0,1,1
CIFAR-100 (gray),0.0,23,1.0,1,1
CIFAR-100 (gray),0.0,142,1.0,1,1
CIFAR-100 (gray),0.0,182,1.0,1,1
CIFAR-100 (gray),0.0,183,1.0,1,1
CIFAR-100 (gray),0.0,138,1.0,1,1
CIFAR-100 (gray),0.0,176,1.0,1,1
CIFAR-100 (gray),0.0,68,1.0,1,1
CIFAR-100 (gray),0.0,149,1.0,1,1
CIFAR-100 (gray),0.0,34,1.0,1,1
CIFAR-100 (gray),0.0,95,1.0,1,1
CIFAR-100 (gray),0.0,85,1.0,1,1
CIFAR-100 (gray),0.0,53,1.0,1,1
CIFAR-100 (gray),0.0,159,1.0,1,1
CIFAR-100 (gray),0.0,4,1.0,1,1
CIFAR-100 (gray),0.0,3,1.0,1,1
CIFAR-100 (gray),0.0,47,1.0,1,1
CIFAR-100 (gray),0.0,168,1.0,1,1
CIFAR-100 (gray),0.0,30,1.0,1,1
CIFAR-100 (gray),0.0,23,1.0,1,1
CIFAR-100 (gray),0.0,180,1.0,1,1
CIFAR-100 (gray),0.0,110,1.0,1,1
CIFAR-100 (gray),0.0,189,1.0,1,1
CIFAR-100 (gray),0.0,92,1.0,1,1
CIFAR-100 (gray),0.0,180,1.0,1,1
CIFAR-100 (gray),0.0,187,1.0,1,1
CIFAR-100 (gray),0.0,108,1.0,1,1
CIFAR-100 (gray),0.0,177,1.0,1,1
CIFAR-100 (gray),0.0,18,1.0,1,1
CIFAR-100 (gray),0.0,1,1.0,1,1
CIFAR-100 (gray),0.0,55,1.0,1,1
CIFAR-100 (gray),0.0,184,1.0,1,1
CIFAR-100 (gray),0.0,42,1.0,1,1
CIFAR-100 (gray),0.0,169,1.0,1,1
CIFAR-100 (gray),0.0,116,1.0,1,1
CIFAR-100 (gray),0.0,107,1.0,1,1
CIFAR-100 (gray),0.0,41,1.0,1,1
CIFAR-100 (gray),0.0,168,1.0,1,1
CIFAR-100 (gray),0.0,108,1.0,1,1
CIFAR-100 (gray),0.0,149,1.0,1,1
CIFAR-100 (gray),0.0,16,1.0,1,1
CIFAR-100 (gray),0.0,156,1.0,1,1
CIFAR-100 (gray),0.0,149,1.0,1,1
CIFAR-100 (gray),0.0,3,1.0,1,1
CIFAR-100 (gray),0.0,38,1.0,1,1
CIFAR-100 (gray),0.0,3,1.0,1,1
CIFAR-100 (gray),0.0,170,1.0,1,1
CIFAR-100 (gray),0.0,190,1.0,1,1
CIFAR-100 (gray),0.0,138,1.0,1,1
CIFAR-100 (gray),0.0,128,1.0,1,1
CIFAR-100 (gray),0.0,133,1.0,1,1
CIFAR-100 (gray),0.0,132,1.0,1,1
CIFAR-100 (gray),0.0,140,1.0,1,1
CIFAR-100 (gray),0.0,0,1.0,1,1
CIFAR-100 (gray),0.0,97,1.0,1,1
CIFAR-100 (gray),0.0,18,1.0,1,1
CIFAR-100 (gray),0.0,99,1.0,1,1
CIFAR-100 (gray),0.0,48,1.0,1,1
CIFAR-100 (gray),0.0,107,1.0,1,1
CIFAR-100 (gray),0.0,156,1.0,1,1
CIFAR-100 (gray),0.0,13,1.0,1,1
CIFAR-100 (gray),0.0,123,1.0,1,1
CIFAR-100 (gray),0.0,65,1.0,1,1
CIFAR-100 (gray),0.0,157,1.0,1,1
CIFAR-100 (gray),0.0,134,1.0,1,1
CIFAR-100 (gray),0.0,16,1.0,1,1
CIFAR-100 (gray),0.0,193,1.0,1,1
CIFAR-100 (gray),0.0,24,1.0,1,1
CIFAR-100 (gray),0.0,69,1.0,1,1
CIFAR-100 (gray),0.0,86,1.0,1,1
CIFAR-100 (gray),0.0,129,1.0,1,1
CIFAR-100 (gray),0.0,168,1.0,1,1
CIFAR-100 (gray),0.0,66,1.0,1,1
CIFAR-100 (gray),0.0,76,1.0,1,1
CIFAR-100 (gray),0.0,53,1.0,1,1
CIFAR-100 (gray),0.0,14,1.0,1,1
CIFAR-100 (gray),0.0,33,1.0,1,1
CIFAR-100 (gray),0.0,197,1.0,1,1
CIFAR-100 (gray),0.0,7,1.0,1,1
CIFAR-100 (gray),0.0,191,1.0,1,1
CIFAR-100 (gray),0.0,104,1.0,1,1
CIFAR-100 (gray),0.0,127,1.0,1,1
CIFAR-100 (gray),0.0,113,1.0,1,1
CIFAR-100 (gray),0.0,43,1.0,1,1
CIFAR-100 (gray),0.0,120,1.0,1,1
CIFAR-100 (gray),0.0,44,1.0,1,1
CIFAR-100 (gray),0.0,67,1.0,1,1
CIFAR-100 (gray),0.0,178,1.0,1,1
CIFAR-100 (gray),0.0,1,1.0,1,1
CIFAR-100 (gray),0.0,153,1.0,1,1
CIFAR-100 (gray),0.0,180,1.0,1,1
CIFAR-100 (gray),0.0,87,1.0,1,1
CIFAR-100 (gray),0.0,191,1.0,1,1
CIFAR-100 (gray),0.0,81,1.0,1,1
CIFAR-100 (gray),0.0,148,1.0,1,1
CIFAR-100 (gray),0.0,60,1.0,1,1
CIFAR-100 (gray),0.1,111,1.0,1,1
CIFAR-100 (gray),0.1,40,1.0,1,1
CIFAR-100 (gray),0.1,3,1.0,1,1
CIFAR-100 (gray),0.1,76,1.0,1,1
CIFAR-100 (gray),0.1,26,1.0,1,1
CIFAR-100 (gray),0.1,70,1.0,1,1
CIFAR-100 (gray),0.1,6,1.0,1,1
CIFAR-100 (gray),0.1,139,1.0,1,1
CIFAR-100 (gray),0.1,41,1.0,1,1
CIFAR-100 (gray),0.1,3,1.0,1,1
CIFAR-100 (gray),0.1,162,1.0,1,1
CIFAR-100 (gray),0.1,197,1.0,1,1
CIFAR-100 (gray),0.1,191,1.0,1,1
CIFAR-100 (gray),0.1,36,1.0,1,1
CIFAR-100 (gray),0.1,86,1.0,1,1
CIFAR-100 (gray),0.1,142,1.0,1,1
CIFAR-100 (gray),0.1,191,1.0,1,1
CIFAR-100 (gray),0.1,175,1.0,1,1
CIFAR-100 (gray),0.1,160,1.0,1,1
CIFAR-100 (gray),0.1,72,1.0,1,1
CIFAR-100 (gray),0.1,80,1.0,1,1
CIFAR-100 (gray),0.1,194,1.0,1,1
CIFAR-100 (gray),0.1,41,1.0,1,1
CIFAR-100 (gray),0.1,10,1.0,1,1
CIFAR-100 (gray),0.1,127,1.0,1,1
CIFAR-100 (gray),0.1,2,1.0,1,1
CIFAR-100 (gray),0.1,127,1.0,1,1
CIFAR-100 (gray),0.1,120,1.0,1,1
CIFAR-100 (gray),0.1,159,1.0,1,1
CIFAR-100 (gray),0.1,59,1.0,1,1
CIFAR-100 (gray),0.1,94,1.0,1,1
CIFAR-100 (gray),0.1,3,1.0,1,1
CIFAR-100 (gray),0.1,92,1.0,1,1
CIFAR-100 (gray),0.1,62,1.0,1,1
CIFAR-100 (gray),0.1,132,1.0,1,1
CIFAR-100 (gray),0.1,133,1.0,1,1
CIFAR-100 (gray),0.1,83,1.0,1,1
CIFAR-100 (gray),0.1,130,1.0,1,1
CIFAR-100 (gray),0.1,28,1.0,1,1
CIFAR-100 (gray),0.1,31,1.0,1,1
CIFAR-100 (gray),0.1,159,1.0,1,1
CIFAR-100 (gray),0.1,121,1.0,1,1
CIFAR-100 (gray),0.1,70,1.0,1,1
CIFAR-100 (gray),0.1,151,1.0,1,1
CIFAR-100 (gray),0.1,96,1.0,1,1
CIFAR-100 (gray),0.1,10,1.0,1,1
CIFAR-100 (gray),0.1,57,1.0,1,1
CIFAR-100 (gray),0.1,156,1.0,1,1
CIFAR-100 (gray),0.1,197,1.0,1,1
CIFAR-100 (gray),0.1,41,1.0,1,1
CIFAR-100 (gray),0.1,189,1.0,1,1
CIFAR-100 (gray),0.1,64,1.0,1,1
CIFAR-100 (gray),0.1,11,1.0,1,1
CIFAR-100 (gray),0.1,193,1.0,1,1
CIFAR-100 (gray),0.1,168,1.0,1,1
CIFAR-100 (gray),0.1,5,1.0,1,1
CIFAR-100 (gray),0.1,190,1.0,1,1
CIFAR-100 (gray),0.1,114,1.0,1,1
CIFAR-100 (gray),0.1,68,1.0,1,1
CIFAR-100 (gray),0.1,12,1.0,1,1
CIFAR-100 (gray),0.1,191,1.0,1,1
CIFAR-100 (gray),0.1,175,1.0,1,1
CIFAR-100 (gray),0.1,67,1.0,1,1
CIFAR-100 (gray),0.1,121,1.0,1,1
CIFAR-100 (gray),0.1,116,1.0,1,1
CIFAR-100 (gray),0.1,101,1.0,1,1
CIFAR-100 (gray),0.1,15,1.0,1,1
CIFAR-100 (gray),0.1,114,1.0,1,1
CIFAR-100 (gray),0.1,19,1.0,1,1
CIFAR-100 (gray),0.1,69,1.0,1,1
CIFAR-100 (gray),0.1,54,1.0,1,1
CIFAR-100 (gray),0.1,111,1.0,1,1
CIFAR-100 (gray),0.1,137,1.0,1,1
CIFAR-100 (gray),0.1,92,1.0,1,1
CIFAR-100 (gray),0.1,169,1.0,1,1
CIFAR-100 (gray),0.1,70,1.0,1,1
CIFAR-100 (gray),0.1,119,1.0,1,1
CIFAR-100 (gray),0.1,106,1.0,1,1
CIFAR-100 (gray),0.1,174,1.0,1,1
CIFAR-100 (gray),0.1,147,1.0,1,1
CIFAR-100 (gray),0.1,129,1.0,1,1
CIFAR-100 (gray),0.1,65,1.0,1,1
CIFAR-100 (gray),0.1,146,1.0,1,1
CIFAR-100 (gray),0.1,9,1.0,1,1
CIFAR-100 (gray),0.1,119,1.0,1,1
CIFAR-100 (gray),0.1,27,1.0,1,1
CIFAR-100 (gray),0.1,166,1.0,1,1
CIFAR-100 (gray),0.1,150,1.0,1,1
CIFAR-100 (gray),0.1,46,1.0,1,1
CIFAR-100 (gray),0.1,137,1.0,1,1
CIFAR-100 (gray),0.1,40,1.0,1,1
CIFAR-100 (gray),0.1,69,1.0,1,1
CIFAR-100 (gray),0.1,76,1.0,1,1
CIFAR-100 (gray),0.1,164,1.0,1,1
CIFAR-100 (gray),0.1,134,1.0,1,1
CIFAR-100 (gray),0.1,92,1.0,1,1
CIFAR-100 (gray),0.1,160,1.0,1,1
CIFAR-100 (gray),0.1,101,1.0,1,1
CIFAR-100 (gray),0.1,70,1.0,1,1
CIFAR-100 (gray),0.1,182,1.0,1,1
CIFAR-100 (gray),0.1,70,1.0,1,1
CIFAR-100 (gray),0.1,129,1.0,1,1
CIFAR-100 (gray),0.1,159,1.0,1,1
CIFAR-100 (gray),0.1,63,1.0,1,1
CIFAR-100 (gray),0.1,3,1.0,1,1
CIFAR-100 (gray),0.1,70,1.0,1,1
CIFAR-100 (gray),0.1,4,1.0,1,1
CIFAR-100 (gray),0.1,175,1.0,1,1
CIFAR-100 (gray),0.1,105,1.0,1,1
CIFAR-100 (gray),0.1,178,1.0,1,1
CIFAR-100 (gray),0.1,91,1.0,1,1
CIFAR-100 (gray),0.1,116,1.0,1,1
CIFAR-100 (gray),0.1,194,1.0,1,1
CIFAR-100 (gray),0.1,188,1.0,1,1
CIFAR-100 (gray),0.1,143,1.0,1,1
CIFAR-100 (gray),0.1,51,1.0,1,1
CIFAR-100 (gray),0.1,97,1.0,1,1
CIFAR-100 (gray),0.1,59,1.0,1,1
CIFAR-100 (gray),0.1,20,1.0,1,1
CIFAR-100 (gray),0.1,72,1.0,1,1
CIFAR-100 (gray),0.1,123,1.0,1,1
CIFAR-100 (gray),0.1,12,1.0,1,1
CIFAR-100 (gray),0.1,123,1.0,1,1
CIFAR-100 (gray),0.1,18,1.0,1,1
CIFAR-100 (gray),0.1,187,1.0,1,1
CIFAR-100 (gray),0.1,161,1.0,1,1
CIFAR-100 (gray),0.1,55,1.0,1,1
CIFAR-100 (gray),0.1,124,1.0,1,1
CIFAR-100 (gray),0.1,38,1.0,1,1
CIFAR-100 (gray),0.1,131,1.0,1,1
CIFAR-100 (gray),0.1,115,1.0,1,1
CIFAR-100 (gray),0.1,63,1.0,1,1
CIFAR-100 (gray),0.1,137,1.0,1,1
CIFAR-100 (gray),0.1,52,1.0,1,1
CIFAR-100 (gray),0.1,183,1.0,1,1
CIFAR-100 (gray),0.1,166,1.0,1,1
CIFAR-100 (gray),0.1,164,1.0,1,1
CIFAR-100 (gray),0.1,167,1.0,1,1
CIFAR-100 (gray),0.1,15,1.0,1,1
CIFAR-100 (gray),0.1,118,1.0,1,1
CIFAR-100 (gray),0.1,83,1.0,1,1
CIFAR-100 (gray),0.1,9,1.0,1,1
CIFAR-100 (gray),0.1,197,1.0,1,1
CIFAR-100 (gray),0.1,109,1.0,1,1
CIFAR-100 (gray),0.1,159,1.0,1,1
CIFAR-100 (gray),0.1,181,1.0,1,1
CIFAR-100 (gray),0.1,149,1.0,1,1
CIFAR-100 (gray),0.1,120,1.0,1,1
CIFAR-100 (gray),0.1,43,1.0,1,1
CIFAR-100 (gray),0.1,74,1.0,1,1
CIFAR-100 (gray),0.1,108,1.0,1,1
CIFAR-100 (gray),0.1,134,1.0,1,1
CIFAR-100 (gray),0.1,167,1.0,1,1
CIFAR-100 (gray),0.1,81,1.0,1,1
CIFAR-100 (gray),0.1,175,1.0,1,1
CIFAR-100 (gray),0.1,166,1.0,1,1
CIFAR-100 (gray),0.1,87,1.0,1,1
CIFAR-100 (gray),0.1,111,1.0,1,1
CIFAR-100 (gray),0.1,157,1.0,1,1
CIFAR-100 (gray),0.1,95,1.0,1,1
CIFAR-100 (gray),0.1,180,1.0,1,1
CIFAR-100 (gray),0.1,88,1.0,1,1
CIFAR-100 (gray),0.1,37,1.0,1,1
CIFAR-100 (gray),0.1,109,1.0,1,1
CIFAR-100 (gray),0.1,155,1.0,1,1
CIFAR-100 (gray),0.1,66,1.0,1,1
CIFAR-100 (gray),0.1,104,1.0,1,1
CIFAR-100 (gray),0.1,137,1.0,1,1
CIFAR-100 (gray),0.1,113,1.0,1,1
CIFAR-100 (gray),0.1,80,1.0,1,1
CIFAR-100 (gray),0.1,180,1.0,1,1
CIFAR-100 (gray),0.1,133,1.0,1,1
CIFAR-100 (gray),0.1,76,1.0,1,1
CIFAR-100 (gray),0.1,186,1.0,1,1
CIFAR-100 (gray),0.1,11,1.0,1,1
CIFAR-100 (gray),0.1,83,1.0,1,1
CIFAR-100 (gray),0.1,25,1.0,1,1
CIFAR-100 (gray),0.1,41,1.0,1,1
CIFAR-100 (gray),0.1,108,1.0,1,1
CIFAR-100 (gray),0.1,194,1.0,1,1
CIFAR-100 (gray),0.1,135,1.0,1,1
CIFAR-100 (gray),0.1,110,1.0,1,1
CIFAR-100 (gray),0.1,145,1.0,1,1
CIFAR-100 (gray),0.1,141,1.0,1,1
CIFAR-100 (gray),0.1,61,1.0,1,1
CIFAR-100 (gray),0.1,163,1.0,1,1
CIFAR-100 (gray),0.1,41,1.0,1,1
CIFAR-100 (gray),0.1,179,1.0,1,1
CIFAR-100 (gray),0.1,79,1.0,1,1
CIFAR-100 (gray),0.1,75,1.0,1,1
CIFAR-100 (gray),0.1,26,1.0,1,1
CIFAR-100 (gray),0.1,19,1.0,1,1
CIFAR-100 (gray),0.1,14,1.0,1,1
CIFAR-100 (gray),0.1,179,1.0,1,1
CIFAR-100 (gray),0.1,59,1.0,1,1
CIFAR-100 (gray),0.1,45,1.0,1,1
CIFAR-100 (gray),0.1,59,1.0,1,1
CIFAR-100 (gray),0.1,27,1.0,1,1
CIFAR-100 (gray),0.1,12,1.0,1,1
CIFAR-100 (gray),0.1,40,1.0,1,1
CIFAR-100 (gray),0.2,127,1.0,1,1
CIFAR-100 (gray),0.2,122,1.0,1,1
CIFAR-100 (gray),0.2,101,1.0,1,1
CIFAR-100 (gray),0.2,186,1.0,1,1
CIFAR-100 (gray),0.2,69,1.0,1,1
CIFAR-100 (gray),0.2,173,1.0,1,1
CIFAR-100 (gray),0.2,147,1.0,1,1
CIFAR-100 (gray),0.2,13,1.0,1,1
CIFAR-100 (gray),0.2,2,1.0,1,1
CIFAR-100 (gray),0.2,179,1.0,1,1
CIFAR-100 (gray),0.2,117,1.0,1,1
CIFAR-100 (gray),0.2,150,1.0,1,1
CIFAR-100 (gray),0.2,127,1.0,1,1
CIFAR-100 (gray),0.2,69,1.0,1,1
CIFAR-100 (gray),0.2,168,1.0,1,1
CIFAR-100 (gray),0.2,110,1.0,1,1
CIFAR-100 (gray),0.2,0,1.0,1,1
CIFAR-100 (gray),0.2,23,1.0,1,1
CIFAR-100 (gray),0.2,79,1.0,1,1
CIFAR-100 (gray),0.2,123,1.0,1,1
CIFAR-100 (gray),0.2,121,1.0,1,1
CIFAR-100 (gray),0.2,16,1.0,1,1
CIFAR-100 (gray),0.2,78,1.0,1,1
CIFAR-100 (gray),0.2,5,1.0,1,1
CIFAR-100 (gray),0.2,17,1.0,1,1
CIFAR-100 (gray),0.2,191,1.0,1,1
CIFAR-100 (gray),0.2,30,1.0,1,1
CIFAR-100 (gray),0.2,46,1.0,1,1
CIFAR-100 (gray),0.2,47,1.0,1,1
CIFAR-100 (gray),0.2,72,1.0,1,1
CIFAR-100 (gray),0.2,45,1.0,1,1
CIFAR-100 (gray),0.2,51,1.0,1,1
CIFAR-100 (gray),0.2,135,1.0,1,1
CIFAR-100 (gray),0.2,26,1.0,1,1
CIFAR-100 (gray),0.2,126,1.0,1,1
CIFAR-100 (gray),0.2,166,1.0,1,1
CIFAR-100 (gray),0.2,48,1.0,1,1
CIFAR-100 (gray),0.2,151,1.0,1,1
CIFAR-100 (gray),0.2,100,1.0,1,1
CIFAR-100 (gray),0.2,15,1.0,1,1
CIFAR-100 (gray),0.2,98,1.0,1,1
CIFAR-100 (gray),0.2,166,1.0,1,1
CIFAR-100 (gray),0.2,99,1.0,1,1
CIFAR-100 (gray),0.2,128,1.0,1,1
CIFAR-100 (gray),0.2,44,1.0,1,1
CIFAR-100 (gray),0.2,170,1.0,1,1
CIFAR-100 (gray),0.2,48,1.0,1,1
CIFAR-100 (gray),0.2,4,1.0,1,1
CIFAR-100 (gray),0.2,168,1.0,1,1
CIFAR-100 (gray),0.2,101,1.0,1,1
CIFAR-100 (gray),0.2,168,1.0,1,1
CIFAR-100 (gray),0.2,15,1.0,1,1
CIFAR-100 (gray),0.2,78,1.0,1,1
CIFAR-100 (gray),0.2,129,1.0,1,1
CIFAR-100 (gray),0.2,102,1.0,1,1
CIFAR-100 (gray),0.2,150,1.0,1,1
CIFAR-100 (gray),0.2,16,1.0,1,1
CIFAR-100 (gray),0.2,58,1.0,1,1
CIFAR-100 (gray),0.2,135,1.0,1,1
CIFAR-100 (gray),0.2,118,1.0,1,1
CIFAR-100 (gray),0.2,168,1.0,1,1
CIFAR-100 (gray),0.2,146,1.0,1,1
CIFAR-100 (gray),0.2,17,1.0,1,1
CIFAR-100 (gray),0.2,102,1.0,1,1
CIFAR-100 (gray),0.2,105,1.0,1,1
CIFAR-100 (gray),0.2,181,1.0,1,1
CIFAR-100 (gray),0.2,66,1.0,1,1
CIFAR-100 (gray),0.2,72,1.0,1,1
CIFAR-100 (gray),0.2,121,1.0,1,1
CIFAR-100 (gray),0.2,60,1.0,1,1
CIFAR-100 (gray),0.2,18,1.0,1,1
CIFAR-100 (gray),0.2,128,1.0,1,1
CIFAR-100 (gray),0.2,175,1.0,1,1
CIFAR-100 (gray),0.2,70,1.0,1,1
CIFAR-100 (gray),0.2,167,1.0,1,1
CIFAR-100 (gray),0.2,31,1.0,1,1
CIFAR-100 (gray),0.2,175,1.0,1,1
CIFAR-100 (gray),0.2,37,1.0,1,1
CIFAR-100 (gray),0.2,192,1.0,1,1
CIFAR-100 (gray),0.2,46,1.0,1,1
CIFAR-100 (gray),0.2,74,1.0,1,1
CIFAR-100 (gray),0.2,50,1.0,1,1
CIFAR-100 (gray),0.2,180,1.0,1,1
CIFAR-100 (gray),0.2,155,1.0,1,1
CIFAR-100 (gray),0.2,188,1.0,1,1
CIFAR-100 (gray),0.2,34,1.0,1,1
CIFAR-100 (gray),0.2,37,1.0,1,1
CIFAR-100 (gray),0.2,182,1.0,1,1
CIFAR-100 (gray),0.2,124,1.0,1,1
CIFAR-100 (gray),0.2,14,1.0,1,1
CIFAR-100 (gray),0.2,141,1.0,1,1
CIFAR-100 (gray),0.2,95,1.0,1,1
CIFAR-100 (gray),0.2,133,1.0,1,1
CIFAR-100 (gray),0.2,198,1.0,1,1
CIFAR-100 (gray),0.2,0,1.0,1,1
CIFAR-100 (gray),0.2,41,1.0,1,1
CIFAR-100 (gray),0.2,121,1.0,1,1
CIFAR-100 (gray),0.2,70,1.0,1,1
CIFAR-100 (gray),0.2,110,1.0,1,1
CIFAR-100 (gray),0.2,156,1.0,1,1
CIFAR-100 (gray),0.2,50,1.0,1,1
CIFAR-100 (gray),0.2,182,1.0,1,1
CIFAR-100 (gray),0.2,130,1.0,1,1
CIFAR-100 (gray),0.2,131,1.0,1,1
CIFAR-100 (gray),0.2,4,1.0,1,1
CIFAR-100 (gray),0.2,127,1.0,1,1
CIFAR-100 (gray),0.2,184,1.0,1,1
CIFAR-100 (gray),0.2,197,1.0,1,1
CIFAR-100 (gray),0.2,151,1.0,1,1
CIFAR-100 (gray),0.2,55,1.0,1,1
CIFAR-100 (gray),0.2,186,1.0,1,1
CIFAR-100 (gray),0.2,2,1.0,1,1
CIFAR-100 (gray),0.2,94,1.0,1,1
CIFAR-100 (gray),0.2,160,1.0,1,1
CIFAR-100 (gray),0.2,32,1.0,1,1
CIFAR-100 (gray),0.2,59,1.0,1,1
CIFAR-100 (gray),0.2,131,1.0,1,1
CIFAR-100 (gray),0.2,126,1.0,1,1
CIFAR-100 (gray),0.2,178,1.0,1,1
CIFAR-100 (gray),0.2,97,1.0,1,1
CIFAR-100 (gray),0.2,188,1.0,1,1
CIFAR-100 (gray),0.2,124,1.0,1,1
CIFAR-100 (gray),0.2,160,1.0,1,1
CIFAR-100 (gray),0.2,159,1.0,1,1
CIFAR-100 (gray),0.2,163,1.0,1,1
CIFAR-100 (gray),0.2,175,1.0,1,1
CIFAR-100 (gray),0.2,55,1.0,1,1
CIFAR-100 (gray),0.2,197,1.0,1,1
CIFAR-100 (gray),0.2,113,1.0,1,1
CIFAR-100 (gray),0.2,81,1.0,1,1
CIFAR-100 (gray),0.2,20,1.0,1,1
CIFAR-100 (gray),0.2,26,1.0,1,1
CIFAR-100 (gray),0.2,62,1.0,1,1
CIFAR-100 (gray),0.2,50,1.0,1,1
CIFAR-100 (gray),0.2,140,1.0,1,1
CIFAR-100 (gray),0.2,173,1.0,1,1
CIFAR-100 (gray),0.2,134,1.0,1,1
CIFAR-100 (gray),0.2,9,1.0,1,1
CIFAR-100 (gray),0.2,104,1.0,1,1
CIFAR-100 (gray),0.2,128,1.0,1,1
CIFAR-100 (gray),0.2,22,1.0,1,1
CIFAR-100 (gray),0.2,37,1.0,1,1
CIFAR-100 (gray),0.2,125,1.0,1,1
CIFAR-100 (gray),0.2,92,1.0,1,1
CIFAR-100 (gray),0.2,50,1.0,1,1
CIFAR-100 (gray),0.2,45,1.0,1,1
CIFAR-100 (gray),0.2,36,1.0,1,1
CIFAR-100 (gray),0.2,72,1.0,1,1
CIFAR-100 (gray),0.2,82,1.0,1,1
CIFAR-100 (gray),0.2,169,1.0,1,1
CIFAR-100 (gray),0.2,47,1.0,1,1
CIFAR-100 (gray),0.2,170,1.0,1,1
CIFAR-100 (gray),0.2,140,1.0,1,1
CIFAR-100 (gray),0.2,10,1.0,1,1
CIFAR-100 (gray),0.2,117,1.0,1,1
CIFAR-100 (gray),0.2,95,1.0,1,1
CIFAR-100 (gray),0.2,182,1.0,1,1
CIFAR-100 (gray),0.2,28,1.0,1,1
CIFAR-100 (gray),0.2,87,1.0,1,1
CIFAR-100 (gray),0.2,53,1.0,1,1
CIFAR-100 (gray),0.2,84,1.0,1,1
CIFAR-100 (gray),0.2,161,1.0,1,1
CIFAR-100 (gray),0.2,20,1.0,1,1
CIFAR-100 (gray),0.2,49,1.0,1,1
CIFAR-100 (gray),0.2,151,1.0,1,1
CIFAR-100 (gray),0.2,98,1.0,1,1
CIFAR-100 (gray),0.2,90,1.0,1,1
CIFAR-100 (gray),0.2,105,1.0,1,1
CIFAR-100 (gray),0.2,63,1.0,1,1
CIFAR-100 (gray),0.2,10,1.0,1,1
CIFAR-100 (gray),0.2,25,1.0,1,1
CIFAR-100 (gray),0.2,39,1.0,1,1
CIFAR-100 (gray),0.2,22,1.0,1,1
CIFAR-100 (gray),0.2,49,1.0,1,1
CIFAR-100 (gray),0.2,103,1.0,1,1
CIFAR-100 (gray),0.2,9,1.0,1,1
CIFAR-100 (gray),0.2,170,1.0,1,1
CIFAR-100 (gray),0.2,185,1.0,1,1
CIFAR-100 (gray),0.2,176,1.0,1,1
CIFAR-100 (gray),0.2,168,1.0,1,1
CIFAR-100 (gray),0.2,113,1.0,1,1
CIFAR-100 (gray),0.2,125,1.0,1,1
CIFAR-100 (gray),0.2,81,1.0,1,1
CIFAR-100 (gray),0.2,160,1.0,1,1
CIFAR-100 (gray),0.2,118,1.0,1,1
CIFAR-100 (gray),0.2,102,1.0,1,1
CIFAR-100 (gray),0.2,4,1.0,1,1
CIFAR-100 (gray),0.2,24,1.0,1,1
CIFAR-100 (gray),0.2,57,1.0,1,1
CIFAR-100 (gray),0.2,6,1.0,1,1
CIFAR-100 (gray),0.2,147,1.0,1,1
CIFAR-100 (gray),0.2,37,1.0,1,1
CIFAR-100 (gray),0.2,63,1.0,1,1
CIFAR-100 (gray),0.2,150,1.0,1,1
CIFAR-100 (gray),0.2,71,1.0,1,1
CIFAR-100 (gray),0.2,83,1.0,1,1
CIFAR-100 (gray),0.2,135,1.0,1,1
CIFAR-100 (gray),0.2,40,1.0,1,1
CIFAR-100 (gray),0.2,0,1.0,1,1
CIFAR-100 (gray),0.2,182,1.0,1,1
CIFAR-100 (gray),0.3,166,1.0,1,1
CIFAR-100 (gray),0.3,58,1.0,1,1
CIFAR-100 (gray),0.3,138,1.0,1,1
CIFAR-100 (gray),0.3,142,1.0,1,1
CIFAR-100 (gray),0.3,41,1.0,1,1
CIFAR-100 (gray),0.3,8,1.0,1,1
CIFAR-100 (gray),0.3,101,1.0,1,1
CIFAR-100 (gray),0.3,12,1.0,1,1
CIFAR-100 (gray),0.3,8,1.0,1,1
CIFAR-100 (gray),0.3,175,1.0,1,1
CIFAR-100 (gray),0.3,8,1.0,1,1
CIFAR-100 (gray),0.3,196,1.0,1,1
CIFAR-100 (gray),0.3,41,1.0,1,1
CIFAR-100 (gray),0.3,89,1.0,1,1
CIFAR-100 (gray),0.3,143,1.0,1,1
CIFAR-100 (gray),0.3,4,1.0,1,1
CIFAR-100 (gray),0.3,131,1.0,1,1
CIFAR-100 (gray),0.3,84,1.0,1,1
CIFAR-100 (gray),0.3,41,1.0,1,1
CIFAR-100 (gray),0.3,67,1.0,1,1
