config,dataset,M,img_dim,sigma,target,initial_overlap,cleaned_overlap,exact,recon_corr_initial,recon_corr_cleaned
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,26,0.38,1.0,1,0.40683927501544587,0.9999999999996699
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,70,0.3333333333333333,0.24,0,0.5593306665961851,-0.16271163870520097
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,6,0.26666666666666666,0.18666666666666668,0,0.2193581624441455,0.3945122675811483
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,139,0.35333333333333333,0.20666666666666667,0,0.3401955986411871,0.2207778669250983
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,41,0.12666666666666668,0.16,0,0.24784854771278644,0.4194300643879604
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,3,0.24,0.21333333333333335,0,0.19172822626947938,0.01249256104579579
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,162,0.3933333333333333,1.0,1,0.456864639572493,0.9999999999998211
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,197,0.3,0.20666666666666667,0,0.46565015284147754,-0.2913829875596766
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,191,0.34,0.23333333333333334,0,0.416927252220248,-0.13964206197925674
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,36,0.32666666666666666,0.16,0,0.40839254101345335,-0.3946983365719275
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,86,0.42,1.0,1,0.14599524950641135,0.9999999999996866
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,142,0.34,0.21333333333333335,0,0.3329702562203144,-0.28485917389601556
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,191,0.2733333333333333,0.18,0,0.7362077369570172,0.031328393500937225
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,175,0.32666666666666666,0.21333333333333335,0,0.33951390232625966,0.11052659775569404
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,160,0.3466666666666667,0.18666666666666668,0,0.08457208272686553,0.12081641628246563
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,72,0.4,0.19333333333333333,0,0.2130242859717041,-0.12991026570810377
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,80,0.32,0.18666666666666668,0,0.6362496933795403,0.2969194914221087
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,194,0.4066666666666667,1.0,1,0.487272996171632,0.999999999999788
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,41,0.41333333333333333,1.0,1,0.10761345484008328,0.9999999999986561
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,10,0.3466666666666667,0.22,0,0.5683634095296101,0.45814742626612387
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,127,0.36,0.22666666666666666,0,0.18645414618487435,-0.032763930171403874
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,2,0.3933333333333333,1.0,1,-0.09860530017615038,0.9999999999995933
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,127,0.47333333333333333,1.0,1,-0.18142271695744633,0.9999999999989746
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,120,0.30666666666666664,0.18,0,0.28263144185885186,0.06886654483909486
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,159,0.41333333333333333,1.0,1,0.6969803165724424,0.9999999999996683
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,59,0.2733333333333333,0.21333333333333335,0,0.52401797051774,0.37442765529958033
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,94,0.4,0.18,0,0.84539717384879,0.24124803125925673
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,3,0.36666666666666664,1.0,1,0.37749444699664747,0.9999999999989244
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,92,0.35333333333333333,1.0,1,0.3601137217267702,0.999999999999602
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,62,0.44,1.0,1,0.2122907045615168,0.9999999999986784
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,132,0.32,0.23333333333333334,0,0.5146391793141549,-0.21952487503788434
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,133,0.3466666666666667,0.21333333333333335,0,0.24532709505306732,0.19968182801951745
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,83,0.41333333333333333,1.0,1,0.37145062474290097,0.9999999999995839
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,130,0.3333333333333333,0.20666666666666667,0,0.3277284298500239,0.004925611948762394
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,28,0.3333333333333333,0.18666666666666668,0,0.53942203662838,-0.1744393291814515
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.5,31,0.44,1.0,1,0.3461855377663422,0.999999999999475
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,159,0.2866666666666667,0.26666666666666666,0,0.0721220721153294,-0.11185525840232274
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,121,0.35333333333333333,0.24666666666666667,0,0.3963584528132232,0.026156071608845404
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,70,0.36666666666666664,0.26,0,-0.15995916945637326,0.01639884233175598
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,151,0.2866666666666667,0.2,0,0.11029614297936172,0.05311929777273629
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,96,0.32,0.24666666666666667,0,0.14989272942153717,0.2057008140019244
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,10,0.2,0.18666666666666668,0,0.09459830363223176,0.41019339252369463
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,57,0.28,0.19333333333333333,0,0.3377380970055128,0.38883210874692975
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,156,0.3933333333333333,1.0,1,0.25950922006642296,0.999999999999868
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,197,0.24,0.19333333333333333,0,-0.03194904200452846,-0.007040811492400525
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,41,0.36,1.0,1,0.2966884673916067,0.9999999999986561
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,189,0.29333333333333333,0.18666666666666668,0,0.359473016878526,-0.06782077320157341
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,64,0.23333333333333334,0.22666666666666666,0,0.1707522661887946,0.0288081239431569
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,11,0.37333333333333335,0.22,0,0.5795375212547185,0.37459385261882067
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,193,0.25333333333333335,0.18666666666666668,0,0.5898484426344875,0.06292806238135333
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,168,0.29333333333333333,0.16,0,0.02909373771355169,0.33634650812346295
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,5,0.25333333333333335,0.22666666666666666,0,0.12486067945063475,-0.269377628507417
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,190,0.31333333333333335,0.21333333333333335,0,0.3240998362165671,-0.001059578249039281
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,114,0.3,0.2,0,0.02377744553268877,0.14586105066831542
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,68,0.3933333333333333,0.20666666666666667,0,0.4241344508470441,-0.34438679959920176
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,12,0.3,0.17333333333333334,0,0.531632425086662,0.3912223099229242
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,191,0.38,1.0,1,0.3748675022929596,0.9999999999998136
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,175,0.34,0.22666666666666666,0,-0.06700693270878544,0.11353531262070927
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,67,0.54,1.0,1,0.3844570695942775,0.9999999999990065
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,121,0.35333333333333333,0.2,0,0.10447981767070291,0.3973282213554985
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,116,0.2733333333333333,0.21333333333333335,0,0.1449901328960001,-0.004692602733605017
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,101,0.3,0.21333333333333335,0,0.26524466102215843,-0.10790586974182333
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,15,0.29333333333333333,0.16666666666666666,0,0.027243349202807306,0.43669314648300916
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,114,0.29333333333333333,0.16,0,0.5303007409157665,-0.015942357698150302
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,19,0.46,1.0,1,0.5851493840599404,0.9999999999997828
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,69,0.28,0.24666666666666667,0,0.12385761868949831,-0.33606059991852044
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,54,0.3466666666666667,0.20666666666666667,0,0.4796817520570586,-0.23023088931233182
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,111,0.32,0.18,0,0.6109321819909227,-0.33569809080583035
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,137,0.32666666666666666,0.22666666666666666,0,-0.08415990300982154,-0.4586910681424088
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,92,0.22666666666666666,0.14666666666666667,0,0.4056082481879938,-0.22379220400703878
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,169,0.3,0.23333333333333334,0,0.5719903080889672,0.4428082136464288
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,70,0.36,1.0,1,-0.02034717235265027,0.9999999999992235
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,119,0.36666666666666664,1.0,1,0.4486277101210687,0.9999999999996123
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,106,0.37333333333333335,1.0,1,0.24456671736413527,0.999999999999404
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,174,0.3933333333333333,0.25333333333333335,0,0.3480200078071541,0.3192661207733092
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.6,147,0.26666666666666666,0.22666666666666666,0,-0.254621005659549,-0.4514714820645345
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,129,0.21333333333333335,0.12666666666666668,0,-0.06838064110056304,-0.2339994207303221
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,65,0.24,0.18666666666666668,0,0.03265709456078317,0.2071815339021161
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,146,0.25333333333333335,0.23333333333333334,0,-0.23675123458850614,-0.17208578742393157
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,9,0.26,0.17333333333333334,0,0.47023673770053226,-0.14955257431129013
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,119,0.24666666666666667,0.19333333333333333,0,0.3078247475592763,0.5098040532531132
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,27,0.21333333333333335,0.21333333333333335,0,0.30981749903061756,0.16874899339339564
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,166,0.31333333333333335,0.2866666666666667,0,0.2933810023187608,0.14997009929688276
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,150,0.31333333333333335,0.18666666666666668,0,0.775114836732595,0.8386403633893812
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,46,0.3,0.22666666666666666,0,0.34965875202352187,0.2600363800171115
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,137,0.2866666666666667,0.14666666666666667,0,0.37435541682352635,0.09115948854249765
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,40,0.19333333333333333,0.17333333333333334,0,0.4424200544129235,0.035084358352006365
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,69,0.3466666666666667,0.19333333333333333,0,0.34322188937434356,-0.2714289060761287
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,76,0.25333333333333335,0.18,0,0.10552665708689613,-0.3088494360814954
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,164,0.23333333333333334,0.16666666666666666,0,-0.32556674832398924,-0.2019783508712208
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,134,0.3,0.24,0,0.6193802806529507,-0.05788511314406534
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,92,0.24666666666666667,0.2,0,0.17557719412431927,0.3026014328420606
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,160,0.21333333333333335,0.22666666666666666,0,-0.18466375764161183,0.12894860419691423
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,101,0.22,0.19333333333333333,0,0.41390672566479664,0.05739460933041825
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,70,0.32666666666666666,1.0,1,0.24618861179026763,0.9999999999992235
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,182,0.26666666666666666,0.3,0,0.15333360697366824,0.14905283426740418
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,70,0.32,0.26,0,0.20087885861774582,-0.015503669613335384
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,129,0.30666666666666664,0.26,0,0.20627588801026978,0.2173491776570095
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,159,0.2733333333333333,0.21333333333333335,0,-0.4076085573729445,0.3052658031114163
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,63,0.28,0.2,0,-0.0942695599936267,0.29000791156508576
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,3,0.22666666666666666,0.23333333333333334,0,-0.051937208124414956,0.01894102817688272
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,70,0.32,0.2,0,-0.19658983450401066,-0.22244118946161515
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,4,0.36,0.23333333333333334,0,0.11014515301500133,-0.46997095758325597
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,175,0.25333333333333335,0.22666666666666666,0,0.1472800753660118,0.3936698998702368
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,105,0.36666666666666664,0.22666666666666666,0,0.48798366200690524,0.09926906850005185
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,178,0.2733333333333333,0.18666666666666668,0,-0.15928440038047825,-0.504291995529881
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,91,0.24666666666666667,0.2733333333333333,0,0.06472120090694182,0.04907415398732077
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,116,0.28,0.26,0,0.1381246631560471,0.08230353697087985
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,194,0.28,0.24666666666666667,0,0.04930945919530774,-0.15752756041604438
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,188,0.35333333333333333,0.19333333333333333,0,0.29654761481473835,0.12808391636448865
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,143,0.32,0.16,0,0.1633843297354923,-0.041935605894118114
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,51,0.32666666666666666,0.2,0,0.6596389828342801,-0.38191311176785603
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,97,0.26,0.26,0,0.3925779667337859,0.016120654846192767
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,59,0.30666666666666664,0.32,0,0.23146913985700684,0.0865429175698529
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,20,0.35333333333333333,0.18,0,0.5713420866668953,-0.23348230061159128
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,0.8,72,0.22,0.19333333333333333,0,0.22485145946611534,-0.12991026570810377
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,1.0,123,0.2866666666666667,0.26666666666666666,0,0.21890652826789034,-0.21800564435701034
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,1.0,12,0.24,0.18,0,-0.04117971777640162,0.005605373806483879
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,1.0,123,0.32,0.22,0,0.2555256398198434,-0.2913022760318293
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,1.0,18,0.38666666666666666,1.0,1,0.7216369854837438,0.9999999999998964
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,1.0,187,0.17333333333333334,0.21333333333333335,0,-0.29686762675573514,0.06424415849688941
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,1.0,161,0.26,0.26666666666666666,0,0.42789545382639055,-0.4748104270655586
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,1.0,55,0.2733333333333333,0.19333333333333333,0,0.09946184768347355,-0.08635636195965933
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,1.0,124,0.3466666666666667,0.18,0,0.0935565334836428,-0.19186939010124368
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,1.0,38,0.31333333333333335,0.22,0,0.20734876692023685,-0.19272118694634013
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,1.0,131,0.24666666666666667,0.21333333333333335,0,0.38670445874885884,0.04601916567738961
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,1.0,115,0.28,0.22,0,0.1124581101723822,0.11772962967311133
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,1.0,63,0.24,0.22,0,0.040079380928761,-0.28571101698861523
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,1.0,137,0.22,0.24666666666666667,0,-0.19333339812985023,0.3974461054595338
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,1.0,52,0.26,0.24666666666666667,0,0.04716267152712506,-0.3416005761543313
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,1.0,183,0.26666666666666666,0.21333333333333335,0,0.28651167711566233,0.07080662577329375
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,1.0,166,0.29333333333333333,0.2866666666666667,0,0.03831128684223723,0.14997009929688276
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,1.0,164,0.23333333333333334,0.25333333333333335,0,-0.15290720522270881,-0.4240238141350578
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,1.0,167,0.24666666666666667,0.2,0,0.7577666551266167,-0.10746336022760503
CIFAR-100 grayscale M=200 (diff. dataset AND dims),cifar100_gray,200,1024,1.0,15,0.24,0.18,0,-0.18940416899574905,0.1210526196861048
